offense,defense,hfa,sepa
Middle Tennessee,San Diego State,0,0.7681300666358812
Middle Tennessee,San Diego State,0,-0.1895676718507202
Middle Tennessee,San Diego State,0,0.7167192183498265
Georgia,TCU,0,0.6085623173623154
Georgia,TCU,0,0.7167192183498265
Georgia,TCU,0,-0.8646705500480634
Georgia,TCU,0,0.8785201039906783
Georgia,TCU,0,0.1124116966440587
Georgia,TCU,0,-0.8646705500480636
Georgia,TCU,0,0.41473984985504764
TCU,Georgia,0,-0.3398223774539524
Georgia,TCU,0,1.702210539868505
Georgia,TCU,0,0.11241169664405826
Georgia,TCU,0,-0.8646705500480634
TCU,Georgia,0,-0.9441298991597202
TCU,Georgia,0,-2.2220703417745167
TCU,Georgia,0,1.3709676310533347
Georgia,TCU,0,0.2630151869635009
Georgia,TCU,0,1.196652400333067
Georgia,TCU,0,0.2630151869635009
Georgia,TCU,0,-0.5626911815532845
Georgia,TCU,0,0.9685065607730046
Georgia,TCU,0,-0.9426599418714057
Georgia,TCU,0,-1.0163952129396099
Mississippi State,Illinois,0,0.41473984985504764
Mississippi State,Illinois,0,-0.5641611388415995
Illinois,Mississippi State,0,-0.6421505306649413
Illinois,Mississippi State,0,2.0415498691406033
Illinois,Mississippi State,0,1.2773928835455366
Illinois,Mississippi State,0,-0.3398223774539524
Illinois,Mississippi State,0,-0.11010832273906335
Illinois,Mississippi State,0,-0.49007708305718367
Illinois,Mississippi State,0,-0.11010832273906335
Mississippi State,Illinois,0,0.7908370211133466
Mississippi State,Illinois,0,-0.6421505306649411
Mississippi State,Illinois,0,-0.8646705500480636
Mississippi State,Illinois,0,-0.03931296624748826
Mississippi State,Illinois,0,1.3167058497930246
Mississippi State,Illinois,0,-0.6421505306649413
Mississippi State,Illinois,0,2.119638193731867
Mississippi State,Illinois,0,0.26448514425181546
Mississippi State,Illinois,0,0.7363917831038158
Mississippi State,Illinois,0,1.7879422009942838
Mississippi State,Illinois,0,0.4147398498550481
Mississippi State,Illinois,0,0.7421165360486772
LSU,Purdue,0,-0.1895676718507201
LSU,Purdue,0,0.15597945854809392
LSU,Purdue,0,0.6421505306649415
LSU,Purdue,0,-1.5068210807130051
Purdue,LSU,0,-0.1895676718507201
Purdue,LSU,0,0.8583982380339409
Purdue,LSU,0,-0.7924052362681734
Purdue,LSU,0,-0.6421505306649413
Purdue,LSU,0,1.3109810968481623
Purdue,LSU,0,0.5649945554582794
Purdue,LSU,0,0.2630151869635009
Purdue,LSU,0,-0.8646705500480634
Purdue,LSU,0,-0.6421505306649415
Purdue,LSU,0,-0.11010832273906357
Purdue,LSU,0,-0.7391756459775933
LSU,Purdue,0,0.2630151869635009
LSU,Purdue,0,-0.8646705500480631
LSU,Purdue,0,1.5144988391280354
LSU,Purdue,0,1.7639487459777254
LSU,Purdue,0,-0.3398223774539524
Purdue,LSU,0,0.5649945554582796
Purdue,LSU,0,0.22584246565506727
Purdue,LSU,0,0.8511052699342527
Purdue,LSU,0,-1.6972221691804052
Purdue,LSU,0,-0.41208769123384226
Purdue,LSU,0,2.717872177776563
LSU,Purdue,0,-0.6421505306649413
LSU,Purdue,0,-0.5623423968370742
LSU,Purdue,0,-0.5892697250905718
Purdue,LSU,0,-0.03931296624748826
Purdue,LSU,0,1.012424691111867
Purdue,LSU,0,-0.6421505306649413
Purdue,LSU,0,-0.5623423968370744
Purdue,LSU,0,-0.8912490935853505
Purdue,LSU,0,3.433403153453808
Purdue,LSU,0,-0.6421505306649418
Purdue,LSU,0,-0.7125971024403062
Purdue,LSU,0,-0.8912490935853505
USC,Tulane,0,-0.6421505306649415
USC,Tulane,0,0.040495167580378855
USC,Tulane,0,4.555840468651297
USC,Tulane,0,-0.9441298991597198
USC,Tulane,0,-0.8646705500480636
USC,Tulane,0,5.2221488068053326
USC,Tulane,0,-0.9426599418714057
USC,Tulane,0,-0.8646705500480634
Tulane,USC,0,-0.3398223774539523
Tulane,USC,0,2.894608144545025
Tulane,USC,0,2.2478180279081936
Tulane,USC,0,-0.3398223774539515
Tulane,USC,0,-0.8646705500480638
Tulane,USC,0,2.8096773765634144
USC,Tulane,0,1.1568563859037249
USC,Tulane,0,0.2630151869635009
USC,Tulane,0,1.3307541780886891
Tulane,USC,0,0.11241169664405848
Tulane,USC,0,-0.6421505306649413
Tulane,USC,0,0.1922198304719256
Tulane,USC,0,4.402513168724409
Tulane,USC,0,-0.6421505306649413
USC,Tulane,0,1.1306593985672988
USC,Tulane,0,-0.03931296624748892
USC,Tulane,0,0.8281969818906676
USC,Tulane,0,-0.039312966247488035
USC,Tulane,0,-0.03784300895917325
USC,Tulane,0,-0.1895676718507202
USC,Tulane,0,1.8569733752031934
USC,Tulane,0,-0.4915470403454991
USC,Tulane,0,-0.5626911815532847
USC,Tulane,0,-0.6421505306649415
Utah,Penn State,0,-0.1880977145624052
Utah,Penn State,0,-1.0163952129396103
Penn State,Utah,0,1.0333799736852844
Penn State,Utah,0,-0.6421505306649414
Penn State,Utah,0,-0.11010832273906346
Penn State,Utah,0,-0.33982237745395194
Penn State,Utah,0,-0.5626911815532849
Utah,Penn State,0,0.7167192183498267
Utah,Penn State,0,1.6557918449902145
Utah,Penn State,0,-1.848946832071952
Utah,Penn State,0,-0.11010832273906368
Penn State,Utah,0,-0.49154704034549934
Utah,Penn State,0,1.1553864286154103
Utah,Penn State,0,1.3993993384756624
Utah,Penn State,0,-1.3967127579739416
Utah,Penn State,0,0.34247453607515754
Utah,Penn State,0,-0.6421505306649413
Utah,Penn State,0,-0.8646705500480634
Georgia,Ohio State,0,-1.6986921264687203
Georgia,Ohio State,0,0.19187104575571534
Georgia,Ohio State,0,2.723945715437636
Georgia,Ohio State,0,-0.34129233474226695
Georgia,Ohio State,0,1.5569470121785827
Georgia,Ohio State,0,1.034849930973599
Georgia,Ohio State,0,-1.6986921264687198
Georgia,Ohio State,0,3.1633480844533883
Georgia,Ohio State,0,0.41473984985504764
Ohio State,Georgia,0,0.7167192183498265
Ohio State,Georgia,0,-0.8646705500480635
Ohio State,Georgia,0,1.5199358361174737
Ohio State,Georgia,0,0.5649945554582794
Ohio State,Georgia,0,1.0784176928776348
Ohio State,Georgia,0,0.2630151869635009
Ohio State,Georgia,0,-0.5626911815532845
Georgia,Ohio State,0,-0.33982237745395194
Georgia,Ohio State,0,-0.7129458871565166
Ohio State,Georgia,0,0.41473984985504764
Ohio State,Georgia,0,1.0449277374415202
Ohio State,Georgia,0,1.6434122483359146
Ohio State,Georgia,0,-0.1895676718507211
Ohio State,Georgia,0,-0.8646705500480629
Ohio State,Georgia,0,-0.18956767185072032
Ohio State,Georgia,0,-0.8646705500480635
Ohio State,Georgia,0,0.11241169664405826
Ohio State,Georgia,0,0.9209682770412257
Ohio State,Georgia,0,-0.8646705500480638
TCU,Michigan,0,-0.6421505306649415
TCU,Michigan,0,0.3424745360751582
Michigan,TCU,0,-1.3967127579739413
Michigan,TCU,0,3.038655049021541
Michigan,TCU,0,-0.1895676718507202
Michigan,TCU,0,1.346424057754445
Michigan,TCU,0,-0.7140670597286212
Michigan,TCU,0,3.8519173099966206
Michigan,TCU,0,-0.6421505306649414
Michigan,TCU,0,1.554994006708414
Michigan,TCU,0,-2.302999648174488
Michigan,TCU,0,0.26448514425181535
Michigan,TCU,0,-2.6761231578770523
TCU,Michigan,0,-0.4915470403454991
TCU,Michigan,0,-0.18956767185072
TCU,Michigan,0,-0.11010832273906335
Kentucky,Iowa,0,-0.03931296624748826
Kentucky,Iowa,0,1.1946993948628986
Kentucky,Iowa,0,-1.0943846047629522
Kentucky,Iowa,0,-0.8646705500480636
Kentucky,Iowa,0,-0.49154704034549845
Kentucky,Iowa,0,-0.5626911815532849
Iowa,Kentucky,0,0.11094173935574403
Iowa,Kentucky,0,-0.8646705500480635
Kentucky,Iowa,0,-0.037843008959173696
Kentucky,Iowa,0,-0.8646705500480634
Iowa,Kentucky,0,0.6444539045699365
Kansas State,Alabama,0,-0.3398223774539524
Kansas State,Alabama,0,1.0703911497463938
Kansas State,Alabama,0,-0.7938751935564885
Kansas State,Alabama,0,1.4627057597397095
Kansas State,Alabama,0,-0.6421505306649418
Kansas State,Alabama,0,-0.2603630283422955
Kansas State,Alabama,0,1.6933505801205837
Kansas State,Alabama,0,0.1124116966440587
Kansas State,Alabama,0,-1.316904624146074
Kansas State,Alabama,0,-0.33982237745395216
Kansas State,Alabama,0,-0.8646705500480634
Kansas State,Alabama,0,0.41473984985504764
Kansas State,Alabama,0,0.3760971712582992
Kansas State,Alabama,0,-2.151274985282942
Kansas State,Alabama,0,-0.2603630283422951
Tennessee,Clemson,0,-0.6421505306649413
Tennessee,Clemson,0,-0.2618329856306105
Tennessee,Clemson,0,1.9991016960900563
Tennessee,Clemson,0,-0.6421505306649413
Tennessee,Clemson,0,-0.2618329856306101
Tennessee,Clemson,0,0.7908370211133469
Tennessee,Clemson,0,0.2630151869635009
Tennessee,Clemson,0,0.34554713039881424
Tennessee,Clemson,0,3.7619308532142934
Tennessee,Clemson,0,-0.6421505306649413
Tennessee,Clemson,0,-0.4120876912338425
Tennessee,Clemson,0,0.715249261061512
Tennessee,Clemson,0,2.3863606172826555
Tennessee,Clemson,0,0.1124116966440587
Clemson,Tennessee,0,0.6085623173623154
Clemson,Tennessee,0,-0.1895676718507202
Clemson,Tennessee,0,0.8583982380339412
Clemson,Tennessee,0,0.7305687722924414
Clemson,Tennessee,0,-0.03784300895917392
Clemson,Tennessee,0,-0.8646705500480634
Clemson,Tennessee,0,1.6933505801205837
Clemson,Tennessee,0,0.2630151869635018
Clemson,Tennessee,0,-0.5626911815532853
Clemson,Tennessee,0,1.6651023294474783
Clemson,Tennessee,0,-0.1895676718507202
Tennessee,Clemson,0,0.2630151869635009
Tennessee,Clemson,0,0.7100965379008777
Tennessee,Clemson,0,-0.6421505306649418
Tennessee,Clemson,0,-0.7125971024403062
Clemson,Tennessee,0,-0.6421505306649413
Clemson,Tennessee,0,1.034849930973599
Clemson,Tennessee,0,-0.6421505306649413
Clemson,Tennessee,0,1.61526225552932
Clemson,Tennessee,0,0.9128434760434736
Kansas,Arkansas,0,-0.6421505306649413
Kansas,Arkansas,0,2.77064868414473
Kansas,Arkansas,0,0.7305687722924414
Arkansas,Kansas,0,-1.2461092676544987
Arkansas,Kansas,0,0.34212575135894707
Arkansas,Kansas,0,2.972213420954435
Arkansas,Kansas,0,-0.1895676718507202
Arkansas,Kansas,0,0.8583982380339412
Arkansas,Kansas,0,-0.037843008959173474
Arkansas,Kansas,0,-0.563812354125389
Arkansas,Kansas,0,2.1493564016932885
Arkansas,Kansas,0,-0.6421505306649422
Arkansas,Kansas,0,-0.26036302834229463
Kansas,Arkansas,0,0.7152492610615118
Kansas,Arkansas,0,0.01384955394261489
Kansas,Arkansas,0,-0.037843008959173474
Kansas,Arkansas,0,-0.7144158444448316
Kansas,Arkansas,0,1.543095874517352
Arkansas,Kansas,0,-0.34129233474226683
Arkansas,Kansas,0,1.4966787633576772
Arkansas,Kansas,0,2.403797486456288
Arkansas,Kansas,0,-0.6421505306649413
Arkansas,Kansas,0,1.6651023294474774
Arkansas,Kansas,0,0.11241169664405837
Arkansas,Kansas,0,-0.2618329856306102
Arkansas,Kansas,0,0.8182518551697726
Arkansas,Kansas,0,1.0348499309735988
Arkansas,Kansas,0,1.2773928835455366
Arkansas,Kansas,0,-1.5484374208654885
Arkansas,Kansas,0,2.217267987048709
Arkansas,Kansas,0,1.0611451761765371
Arkansas,Kansas,0,0.11241169664405781
Arkansas,Kansas,0,-0.18956767185071977
Kansas,Arkansas,0,0.7152492610615113
Kansas,Arkansas,0,0.19612425769364683
Kansas,Arkansas,0,2.738530428130419
Kansas,Arkansas,0,-0.6421505306649415
Kansas,Arkansas,0,-1.4671593297493057
Arkansas,Kansas,0,3.4927422870045923
Kansas,Arkansas,0,0.9128434760434732
Kansas,Arkansas,0,0.4147398498550472
Kansas,Arkansas,0,-0.562691181553284
Kansas,Arkansas,0,0.8785201039906783
Kansas,Arkansas,0,4.17897530048093
Arkansas,Kansas,0,1.5156810404609269
Ole Miss,Texas Tech,0,-0.03931296624748826
Ole Miss,Texas Tech,0,0.9521564422909612
Ole Miss,Texas Tech,0,1.15538642861541
Ole Miss,Texas Tech,0,-0.33982237745395194
Ole Miss,Texas Tech,0,-1.01639521293961
Ole Miss,Texas Tech,0,-0.5892697250905718
Ole Miss,Texas Tech,0,-0.6421505306649413
Ole Miss,Texas Tech,0,0.1922198304719256
Ole Miss,Texas Tech,0,-0.5907396823788866
Ole Miss,Texas Tech,0,-0.94412989915972
Ole Miss,Texas Tech,0,-0.8646705500480634
Ole Miss,Texas Tech,0,2.4173627665700987
Ole Miss,Texas Tech,0,0.7908370211133471
Ole Miss,Texas Tech,0,-0.6421505306649415
Ole Miss,Texas Tech,0,0.19074987318361103
Ole Miss,Texas Tech,0,-0.8912490935853505
Texas Tech,Ole Miss,0,0.716719218349827
Texas Tech,Ole Miss,0,-1.014925255651296
Texas Tech,Ole Miss,0,-0.8912490935853508
Texas Tech,Ole Miss,0,1.9802921520001666
Texas Tech,Ole Miss,0,-1.546967463577173
Texas Tech,Ole Miss,0,-0.11010832273906379
Texas Tech,Ole Miss,0,-0.4915470403454988
Texas Tech,Ole Miss,0,1.3426523102797514
Texas Tech,Ole Miss,0,-0.6421505306649415
Texas Tech,Ole Miss,0,-1.3169046241460742
Ole Miss,Texas Tech,0,1.033379973685284
Ole Miss,Texas Tech,0,0.2644851442518159
Ole Miss,Texas Tech,0,1.439195352905004
Ole Miss,Texas Tech,0,1.3677281250440734
Ole Miss,Texas Tech,0,-0.6421505306649413
Ole Miss,Texas Tech,0,-0.8646705500480634
Texas Tech,Ole Miss,0,-0.1895676718507202
Texas Tech,Ole Miss,0,1.3642441335248034
Ole Miss,Texas Tech,0,-0.6421505306649413
Ole Miss,Texas Tech,0,-1.9212121458518423
Ole Miss,Texas Tech,0,3.9627620149924456
Ole Miss,Texas Tech,0,-0.6421505306649413
Ole Miss,Texas Tech,0,-0.8646705500480634
Ole Miss,Texas Tech,0,2.1153833980753203
Ole Miss,Texas Tech,0,0.11241169664405826
Ole Miss,Texas Tech,0,1.5897988432244468
Syracuse,Minnesota,0,-0.6421505306649414
Syracuse,Minnesota,0,-1.9212121458518419
Minnesota,Syracuse,0,0.9128434760434732
Minnesota,Syracuse,0,-0.34129233474226695
Minnesota,Syracuse,0,-0.8646705500480636
Minnesota,Syracuse,0,2.0570681547245835
Minnesota,Syracuse,0,-0.6421505306649418
Minnesota,Syracuse,0,1.250712848027257
Minnesota,Syracuse,0,-0.1895676718507202
Minnesota,Syracuse,0,-0.8646705500480634
Syracuse,Minnesota,0,1.2773928835455362
Syracuse,Minnesota,0,1.8859552009078515
Syracuse,Minnesota,0,-0.039312966247488035
Syracuse,Minnesota,0,2.8563803452705097
Syracuse,Minnesota,0,0.1124116966440587
Syracuse,Minnesota,0,0.5564188695391623
Syracuse,Minnesota,0,-0.6421505306649413
Syracuse,Minnesota,0,1.3712493456690682
Syracuse,Minnesota,0,0.41473984985504764
Syracuse,Minnesota,0,0.3158289224373938
Syracuse,Minnesota,0,-0.1895676718507202
Syracuse,Minnesota,0,-0.7129458871565171
Syracuse,Minnesota,0,1.6933505801205837
Syracuse,Minnesota,0,-0.9441298991597198
Syracuse,Minnesota,0,0.19187104575571512
Syracuse,Minnesota,0,0.2630151869635011
Syracuse,Minnesota,0,1.4210894195872257
Syracuse,Minnesota,0,-0.6421505306649413
Syracuse,Minnesota,0,-0.6421505306649415
Syracuse,Minnesota,0,1.7372687104594464
Syracuse,Minnesota,0,0.2630151869635011
Syracuse,Minnesota,0,1.1678321198757329
Syracuse,Minnesota,0,-0.7129458871565166
Syracuse,Minnesota,0,0.9685065607730046
Syracuse,Minnesota,0,-0.6421505306649413
Syracuse,Minnesota,0,0.040495167580378855
Syracuse,Minnesota,0,1.332224135377004
Syracuse,Minnesota,0,-0.8646705500480634
Syracuse,Minnesota,0,-0.8912490935853508
Minnesota,Syracuse,0,-0.4915470403454989
Minnesota,Syracuse,0,0.2630151869635009
Florida State,Oklahoma,0,-0.3398223774539523
Florida State,Oklahoma,0,-0.2618329856306102
Florida State,Oklahoma,0,1.939316495451004
Florida State,Oklahoma,0,1.5816740422266942
Florida State,Oklahoma,0,1.7894121582825986
Florida State,Oklahoma,0,-0.1895676718507202
Florida State,Oklahoma,0,-1.3172534088622845
Oklahoma,Florida State,0,0.2630151869635009
Oklahoma,Florida State,0,-0.41243647595005317
Oklahoma,Florida State,0,0.8182518551697733
Oklahoma,Florida State,0,0.9731117248643786
Oklahoma,Florida State,0,0.2630151869635009
Oklahoma,Florida State,0,0.34554713039881446
Oklahoma,Florida State,0,-0.6421505306649414
Oklahoma,Florida State,0,-0.2618329856306103
Oklahoma,Florida State,0,1.6948205374088983
Oklahoma,Florida State,0,-1.3967127579739413
Oklahoma,Florida State,0,-1.7709574402486101
Oklahoma,Florida State,0,1.975941657690178
Oklahoma,Florida State,0,-0.037843008959173474
Oklahoma,Florida State,0,0.8904182361817408
Oklahoma,Florida State,0,0.5649945554582803
Oklahoma,Florida State,0,0.1038360107249412
Florida State,Oklahoma,0,-0.03931296624748826
Florida State,Oklahoma,0,0.7081435324307093
Florida State,Oklahoma,0,0.6688305661832206
Florida State,Oklahoma,0,-0.6421505306649411
Florida State,Oklahoma,0,1.5549940067084147
Florida State,Oklahoma,0,2.006491698549663
Florida State,Oklahoma,0,-0.1895676718507202
Florida State,Oklahoma,0,-0.2603630283422955
Florida State,Oklahoma,0,1.0584930175553309
Florida State,Oklahoma,0,0.5649945554582798
Florida State,Oklahoma,0,-0.3398223774539523
Florida State,Oklahoma,0,3.98972632433953
Florida State,Oklahoma,0,-0.3398223774539533
Florida State,Oklahoma,0,-0.562691181553284
Texas,Washington,0,-0.3398223774539523
Texas,Washington,0,-0.2618329856306102
Texas,Washington,0,1.574767087948941
Texas,Washington,0,-0.7924052362681735
Texas,Washington,0,0.4927292416783897
Texas,Washington,0,1.0905130157031306
Texas,Washington,0,0.040146382864168384
Texas,Washington,0,-0.7409943879821186
Texas,Washington,0,-0.03931296624748826
Texas,Washington,0,-0.8646705500480634
NC State,Maryland,0,-0.03931296624748826
NC State,Maryland,0,0.8669739239530587
NC State,Maryland,0,-0.8646705500480636
Maryland,NC State,0,-0.6421505306649414
Maryland,NC State,0,-0.7938751935564882
Maryland,NC State,0,1.7067186695999612
Maryland,NC State,0,-0.4915470403454991
Maryland,NC State,0,-0.8646705500480634
NC State,Maryland,0,-0.03931296624748826
NC State,Maryland,0,1.9350616997944567
NC State,Maryland,0,-0.8646705500480634
NC State,Maryland,0,3.3881727012480987
NC State,Maryland,0,-0.4915470403454989
NC State,Maryland,0,-0.260711813058506
Notre Dame,South Carolina,0,-0.6421505306649413
Notre Dame,South Carolina,0,1.4329875517782882
Notre Dame,South Carolina,0,0.1124116966440587
Notre Dame,South Carolina,0,-0.7140670597286212
Notre Dame,South Carolina,0,-0.2618329856306102
Notre Dame,South Carolina,0,1.8790482466300986
Notre Dame,South Carolina,0,0.7305687722924414
Notre Dame,South Carolina,0,-0.7129458871565166
Notre Dame,South Carolina,0,2.53789926421191
Notre Dame,South Carolina,0,1.3677281250440734
Notre Dame,South Carolina,0,-0.3401711621701633
Notre Dame,South Carolina,0,-0.8646705500480629
South Carolina,Notre Dame,0,0.41473984985504764
South Carolina,Notre Dame,0,0.25409071632817337
South Carolina,Notre Dame,0,-1.0943846047629524
South Carolina,Notre Dame,0,0.3421257513589472
South Carolina,Notre Dame,0,-0.3398223774539523
South Carolina,Notre Dame,0,-0.41243647595005284
Notre Dame,South Carolina,0,-0.037843008959173696
Notre Dame,South Carolina,0,0.6464053263214888
Notre Dame,South Carolina,0,-0.1895676718507201
Notre Dame,South Carolina,0,-0.8646705500480635
Notre Dame,South Carolina,0,1.9670816979422565
Notre Dame,South Carolina,0,-0.33982237745395194
Notre Dame,South Carolina,0,-0.41243647595005295
South Carolina,Notre Dame,0,0.7167192183498263
South Carolina,Notre Dame,0,2.0079616558379776
New Mexico State,Bowling Green,0,0.5649945554582796
New Mexico State,Bowling Green,0,0.22584246565506727
New Mexico State,Bowling Green,0,2.2505046084099147
New Mexico State,Bowling Green,0,-0.6421505306649409
New Mexico State,Bowling Green,0,0.1922198304719256
New Mexico State,Bowling Green,0,0.5649945554582798
Fresno State,Washington State,0,0.9128434760434732
Fresno State,Washington State,0,1.4611375445848824
Fresno State,Washington State,0,0.11094173935574414
Fresno State,Washington State,0,-0.8646705500480634
Fresno State,Washington State,0,2.177955020801221
Fresno State,Washington State,0,-0.3398223774539524
Fresno State,Washington State,0,0.04014638286416883
Washington State,Fresno State,0,-1.3967127579739416
Fresno State,Washington State,0,-0.03931296624748826
Fresno State,Washington State,0,1.3167058497930244
Fresno State,Washington State,0,-0.6421505306649413
Fresno State,Washington State,0,-0.714067059728621
Washington State,Fresno State,0,-0.6421505306649415
Washington State,Fresno State,0,-0.41061773394552725
Washington State,Fresno State,0,1.6613305819727842
Washington State,Fresno State,0,0.2644851442518159
Washington State,Fresno State,0,0.5880900829707516
Washington State,Fresno State,0,-0.7938751935564882
Washington State,Fresno State,0,0.34247453607515765
Washington State,Fresno State,0,-0.5892697250905718
Washington State,Fresno State,0,2.013782107436281
Washington State,Fresno State,0,-0.6421505306649418
Washington State,Fresno State,0,-0.714067059728621
Fresno State,Washington State,0,-0.6421505306649415
Fresno State,Washington State,0,1.4932558005991943
Fresno State,Washington State,0,-0.6421505306649413
Washington State,Fresno State,0,0.2630151869635009
Washington State,Fresno State,0,0.649828289079972
Washington State,Fresno State,0,0.4132698925667333
Washington State,Fresno State,0,-0.7129458871565171
Washington State,Fresno State,0,1.0905130157031309
Washington State,Fresno State,0,0.2630151869635009
Washington State,Fresno State,0,-1.1669987032590527
Washington State,Fresno State,0,1.2773928835455364
Washington State,Fresno State,0,0.4132698925667331
Washington State,Fresno State,0,-0.8646705500480634
Washington State,Fresno State,0,1.2422376785946772
Washington State,Fresno State,0,0.6688305661832215
Washington State,Fresno State,0,-0.1895676718507202
Washington State,Fresno State,0,-0.18991645656693024
Washington State,Fresno State,0,0.5649945554582798
Washington State,Fresno State,0,0.5649945554582798
Washington State,Fresno State,0,-0.8646705500480636
Fresno State,Washington State,0,-0.4900770830571841
Fresno State,Washington State,0,-0.11010832273906335
Fresno State,Washington State,0,2.3838728111339846
Fresno State,Washington State,0,-0.6421505306649413
Fresno State,Washington State,0,-0.2603630283422964
South Alabama,Western Kentucky,0,0.2630151869635009
South Alabama,Western Kentucky,0,-0.41243647595005273
South Alabama,Western Kentucky,0,1.0005265589208043
South Alabama,Western Kentucky,0,0.26301518696350135
South Alabama,Western Kentucky,0,-1.1932284620801292
South Alabama,Western Kentucky,0,-2.0718156361712845
South Alabama,Western Kentucky,0,0.7305687722924412
South Alabama,Western Kentucky,0,0.1109417393557437
South Alabama,Western Kentucky,0,1.226719393010698
South Alabama,Western Kentucky,0,0.973111724864379
